Id,Sales
11311,5763.78417969
11312,6874.94238281
11313,4670.55078125
11314,6879.61914062
11315,5513.45214844
11316,9266.2421875
11317,7577.30175781
11318,9013.88378906
11319,7818.89941406
11320,5805.57470703
11321,8869.90722656
11322,17513.1328125
11323,9912.64941406
11324,5384.28710938
11325,3173.15161133
11326,6376.65185547
11327,7909.75
11328,6444.04345703
11329,12156.8261719
11330,21776.4492188
11331,4360.55859375
11332,5558.28759766
11333,7704.40625
11334,5369.18310547
11335,7880.72802734
11336,7196.28564453
11337,7790.77539062
11338,4932.42578125
11339,7049.55615234
11340,6769.9609375
11341,7505.53759766
11342,8882.99511719
11343,7247.54150391
11344,6274.28564453
11345,7415.85546875
11346,5466.82958984
11347,5658.78369141
11348,8103.91552734
11349,6758.21923828
11350,6105.83007812
11351,7977.484375
11352,6005.36962891
11353,5912.76269531
11354,7348.85107422
11355,7322.92724609
11356,9235.90722656
11357,8141.31933594
11358,7793.77783203
11359,6257.70019531
11360,4475.96289062
11361,6156.69726562
11362,7394.11621094
11363,6658.90625
11364,4807.34130859
11365,8677.90136719
11366,7163.00439453
11367,9791.63964844
11368,7099.81445312
11369,6039.89453125
11370,5207.66455078
11371,4807.9375
11372,10438.1533203
11373,6008.6875
11374,8149.84228516
11375,14327.0703125
11376,8317.80371094
11377,6085.90966797
11378,5941.72070312
11379,4723.61230469
11380,8174.77001953
11381,4269.52197266
11382,5258.47363281
11383,10092.7646484
11384,5622.02734375
11385,14668.3056641
11386,13334.8212891
11387,5777.98046875
11388,7166.89306641
11389,6626.92138672
11390,7172.43212891
11391,5859.23681641
11392,11183.7509766
11393,8543.51074219
11394,8784.15917969
11395,5003.39160156
11396,7560.90673828
11397,5684.59960938
11398,8448.15332031
11399,7683.19091797
11400,6452.83300781
11401,7174.265625
11402,6273.71728516
11403,9087.14453125
11404,9406.92089844
11405,6340.15380859
11406,10486.7900391
11407,7161.45361328
11408,9536.12792969
11409,6301.55664062
11410,5600.77294922
11411,5598.04882812
11412,10291.1494141
11413,7103.68212891
11414,8424.80957031
11415,7255.26025391
11416,9641.66699219
11417,4778.36523438
11418,8556.39550781
11419,6669.51513672
11420,4253.38818359
11421,14356.1777344
11422,17214.0957031
11423,7559.86083984
11424,7365.67138672
11425,9743.38378906
11426,11052.1796875
11427,10913.9609375
11428,6200.94580078
11429,7830.25830078
11430,6073.39550781
11431,9340.70800781
11432,4376.55175781
11433,6130.63183594
11434,5963.10253906
11435,5984.52148438
11436,8065.34472656
11437,5481.80517578
11438,4831.24560547
11439,7558.46972656
11440,4364.39111328
11441,5085.48242188
11442,6151.99511719
11443,6995.24853516
11444,10172.5810547
11445,8874.69628906
11446,6959.94238281
11447,6649.79199219
11448,6281.66894531
11449,10957.015625
11450,7296.55859375
11451,6491.91064453
11452,5082.95605469
11453,9251.83007812
11454,4882.31640625
11455,7224.29638672
11456,3502.87890625
11457,5343.32617188
11458,7284.08398438
11459,7160.38818359
11460,6168.67089844
11461,9624.88085938
11462,9788.41894531
11463,11104.4287109
11464,6385.02050781
11465,10854.8408203
11466,3269.88964844
11467,5692.27197266
11468,7224.00732422
11469,4775.13037109
11470,8954.4921875
11471,5456.12402344
11472,5327.37207031
11473,9474.76855469
11474,10222.4169922
11475,8657.58105469
11476,5819.88476562
11477,5486.53417969
11478,8936.88183594
11479,8610.56738281
11480,5826.91699219
11481,5857.10791016
11482,7637.47509766
11483,9223.31835938
11484,4999.12207031
11485,6168.81201172
11486,8830.50390625
11487,9243.50390625
11488,12877.4443359
11489,5397.19335938
11490,13825.0712891
11491,7699.82226562
11492,5356.58398438
11493,3783.34619141
11494,5888.46582031
11495,6813.18798828
11496,5998.5
11497,8621.81738281
11498,5306.12792969
11499,4569.39892578
11500,7325.1484375
11501,3764.1730957
11502,7954.35644531
11503,7469.05224609
11504,8357.74121094
11505,8771.734375
11506,5949.84765625
11507,9882.75195312
11508,6443.68066406
11509,6310.36816406
11510,5962.24951172
11511,5360.21826172
11512,10058.4765625
11513,6428.24804688
11514,5135.55029297
11515,7533.23583984
11516,8950.7265625
11517,7687.66259766
11518,6256.59033203
11519,8586.35742188
11520,5611.53173828
11521,6791.49804688
11522,6402.70019531
11523,9976.5390625
11524,5968.74169922
11525,6174.03955078
11526,6272.98730469
11527,5289.40136719
11528,4131.02880859
11529,6223.5390625
11530,8876.33007812
11531,8845.88769531
11532,10766.9501953
11533,11045.3828125
11534,8668.09082031
11535,6075.70751953
11536,4888.61669922
11537,10636.984375
11538,11089.1142578
11539,6812.28466797
11540,8250.71289062
11541,9423.05761719
11542,6220.99316406
11543,3812.4597168
11544,11702.8583984
11545,6474.76904297
11546,6610.85449219
11547,6334.98583984
11548,3034.96264648
11549,11850.3212891
11550,5979.015625
11551,5549.06494141
11552,5443.36767578
11553,6040.70117188
11554,6971.74902344
11555,7601.29101562
11556,6902.02490234
11557,5087.62207031
11558,5396.88427734
11559,4278.28710938
11560,3150.18969727
11561,7558.67871094
11562,18044.6367188
11563,4520.28515625
11564,6320.28320312
11565,7099.07617188
11566,5960.61767578
11567,5134.00244141
11568,5659.51220703
11569,4036.23046875
11570,8083.84375
11571,7110.72558594
11572,4434.55273438
11573,9438.17773438
11574,5405.64794922
11575,5363.43994141
11576,9809.88671875
11577,8054.10595703
11578,9137.04785156
11579,5558.74853516
11580,7148.80761719
11581,5403.39013672
11582,5464.79589844
11583,14335.9414062
11584,10992.8349609
11585,7083.70214844
11586,6183.79931641
11587,4980.86376953
11588,6685.83935547
11589,4634.97021484
11590,9050.22851562
11591,5035.09082031
11592,5619.25537109
11593,7757.55615234
11594,5420.40429688
11595,6818.54492188
11596,6752.25244141
11597,7981.3203125
11598,7588.70068359
11599,4322.81298828
11600,5547.43994141
11601,6533.85498047
11602,9159.40234375
11603,9280.37597656
11604,7453.97900391
11605,4620.64111328
11606,8407.26269531
11607,6232.88964844
11608,5693.05371094
11609,7124.66308594
11610,7249.421875
11611,6945.14111328
11612,6791.32958984
11613,6722.85205078
11614,6798.59521484
11615,6035.59863281
11616,7220.45947266
11617,7625.77050781
11618,5993.04980469
11619,9500.82128906
11620,6719.97998047
11621,5044.26318359
11622,12145.6767578
11623,5433.28320312
11624,3442.71533203
11625,8741.95117188
11626,11820.1943359
11627,9848.69921875
11628,5035.984375
11629,6611.9765625
11630,6745.64794922
11631,7934.72314453
11632,6656.88671875
11633,9154.625
11634,3545.53076172
11635,6025.17578125
11636,5930.19873047
11637,5346.97167969
11638,5754.83544922
11639,7352.14599609
11640,8615.86621094
11641,5852.40576172
11642,8020.50634766
11643,8269.58203125
11644,8620.83886719
11645,5551.90234375
11646,6924.609375
11647,6883.32128906
11648,8144.92333984
11649,9554.71875
11650,3848.85107422
11651,8812.79199219
11652,8056.94140625
11653,7327.04931641
11654,4930.00341797
11655,4098.43505859
11656,8493.11328125
11657,6382.62109375
11658,8949.09667969
11659,6923.72460938
11660,6106.86669922
11661,8030.05908203
11662,7016.94677734
11663,6703.04150391
11664,8867.96972656
11665,5680.03027344
11666,8711.19628906
11667,11153.0732422
11668,8783.37988281
11669,5057.23242188
11670,5916.83642578
11671,4733.68896484
11672,3311.04760742
11673,8616.69628906
11674,7232.84570312
11675,9252.18261719
11676,4772.94433594
11677,6610.53271484
11678,6448.00927734
11679,9326.38378906
11680,5967.07958984
11681,5717.48779297
11682,5951.19824219
11683,8062.71435547
11684,5444.68115234
11685,7744.67773438
11686,8322.54101562
11687,8396.72460938
11688,8677.46289062
11689,7221.85742188
11690,6139.62597656
11691,5203.05664062
11692,5616.42089844
11693,11150.7226562
11694,9064.75878906
11695,7227.5703125
11696,16657.3984375
11697,6755.17089844
11698,5549.18115234
11699,5838.70605469
11700,9241.83691406
11701,10617.3710938
11702,7835.79443359
11703,7508.25878906
11704,8270.20507812
11705,8543.20117188
11706,7743.21533203
11707,6019.76464844
11708,5425.28759766
11709,5273.52246094
11710,3971.45629883
11711,5554.06347656
11712,9491.48339844
11713,15461.8466797
11714,6609.58056641
11715,4611.06494141
11716,7842.90527344
11717,4884.34716797
11718,6528.08642578
11719,4849.59863281
11720,9491.80957031
11721,6460.48144531
11722,6587.37646484
11723,13347.3925781
11724,13223.4208984
11725,5722.28369141
11726,7069.68261719
11727,3942.67041016
11728,5772.8515625
11729,5471.01806641
11730,9205.08300781
11731,4688.41015625
11732,5284.90771484
11733,6010.30371094
11734,6264.66992188
11735,8261.48535156
11736,7426.93359375
11737,3614.62109375
11738,8386.93554688
11739,8665.95800781
11740,7994.87451172
11741,5282.14599609
11742,4813.26025391
11743,8309.80273438
11744,5295.02978516
11745,9228.24609375
11746,4704.95019531
11747,5532.91845703
11748,6733.71679688
11749,8964.89257812
11750,4789.14355469
11751,7599.22509766
11752,6958.16992188
11753,9894.97558594
11754,10082.8349609
11755,6491.19238281
11756,3952.99658203
11757,5623.36816406
11758,7360.06738281
11759,5029.65234375
11760,6791.21289062
11761,6207.55566406
11762,11334.4638672
11763,7280.64599609
11764,6622.85839844
11765,7558.46240234
11766,5179.33837891
11767,9089.49414062
11768,6485.88232422
11769,12409.4052734
11770,6691.95166016
11771,6028.37207031
11772,6668.53515625
11773,4702.85058594
11774,6486.66845703
11775,20521.9375
11776,4341.18066406
11777,5291.82373047
11778,10169.7480469
11779,6520.50097656
11780,6092.90283203
11781,8167.58447266
11782,6618.67138672
11783,6409.8984375
11784,4440.38134766
11785,9665.45898438
11786,5980.66943359
11787,7155.24072266
11788,8757.79101562
11789,4869.47070312
11790,8044.53222656
11791,6774.18554688
11792,4470.80810547
11793,8399.6640625
11794,9814.15429688
11795,4305.65625
11796,7988.66943359
11797,7425.29003906
11798,4959.89892578
11799,9911.95898438
11800,7138.49169922
11801,9183.30859375
11802,5105.15673828
11803,5341.64453125
11804,6126.02001953
11805,4599.67822266
11806,7558.33251953
11807,4370.0859375
11808,6305.01367188
11809,4892.96484375
11810,6249.84423828
11811,6136.32421875
11812,7147.57373047
11813,6943.88916016
11814,9722.37597656
11815,6530.14794922
11816,7333.76123047
11817,6470.43505859
11818,9032.91210938
11819,9090.5859375
11820,6827.8125
11821,3237.47583008
11822,6355.45410156
11823,6990.91992188
11824,4292.92236328
11825,11945.6083984
11826,5927.37695312
11827,6215.21630859
11828,11332.5605469
11829,6674.97558594
11830,4432.03222656
11831,10710.8320312
11832,9479.37890625
11833,5120.14306641
11834,9055.5390625
11835,9540.95898438
11836,7177.14013672
11837,5288.55371094
11838,7651.71533203
11839,5730.75
11840,6471.54003906
11841,7912.03662109
11842,5056.06005859
11843,8007.33642578
11844,7334.90869141
11845,6609.31591797
11846,7908.24902344
11847,5979.20947266
11848,6844.53076172
11849,4365.00292969
11850,7776.69921875
11851,7175.27880859
11852,6479.328125
11853,6348.85009766
11854,7876.03125
11855,9318.10644531
11856,6469.57128906
11857,5252.12744141
11858,6522.56591797
11859,7013.67480469
11860,6790.62353516
11861,4545.64501953
11862,4278.44628906
11863,7090.35351562
11864,7506.96972656
11865,6235.45263672
11866,8226.65917969
11867,6940.8828125
11868,6504.75341797
11869,6170.00097656
11870,2991.83642578
11871,6947.68505859
11872,6794.85449219
11873,7411.95214844
11874,8760.61425781
11875,8336.41992188
11876,5025.61914062
11877,7776.60302734
11878,3630.69042969
11879,2821.02490234
11880,7830.51220703
11881,12171.3388672
11882,7369.62792969
11883,7514.06152344
11884,4371.35302734
11885,6985.64746094
11886,8024.37060547
11887,5774.29980469
11888,7483.98486328
11889,5664.40527344
11890,4777.40820312
11891,5453.02832031
11892,6237.60595703
11893,5890.26367188
11894,5230.07568359
11895,5227.21777344
11896,4677.53759766
11897,7126.34179688
11898,7745.12841797
11899,6185.35644531
11900,6223.44433594
11901,7617.984375
11902,5529.3359375
11903,5759.42626953
11904,8953.79199219
11905,6950.09765625
11906,6636.93505859
11907,4175.14111328
11908,11512.9492188
11909,7824.74121094
11910,6201.75585938
11911,8300.22558594
11912,8451.61816406
11913,7420.64550781
11914,6029.51660156
11915,7305.97412109
11916,10907.0927734
11917,12540.125
11918,5257.20996094
11919,4618.24414062
11920,5571.33447266
11921,6519.61132812
11922,6582.23242188
11923,7339.61132812
11924,9425.3671875
11925,6468.71337891
11926,4468.30126953
11927,5862.25
11928,8539.57519531
11929,5459.84130859
11930,7475.28857422
11931,3987.22094727
11932,8346.11816406
11933,7154.82421875
11934,7685.11132812
11935,8700.92480469
11936,6466.89355469
11937,4624.68896484
11938,6742.09716797
11939,8083.82080078
11940,8676.27929688
11941,7619.20507812
11942,8085.40917969
11943,6186.28271484
11944,4622.83251953
11945,9630.703125
11946,4970.43652344
11947,9634.46972656
11948,6490.87060547
11949,4576.53955078
11950,6599.81591797
11951,5986.36523438
11952,8283.85449219
11953,8558.68066406
11954,4419.74267578
11955,5064.37695312
11956,7570.5546875
11957,8438.67480469
11958,9973.08496094
11959,5861.62353516
11960,6031.38037109
11961,6266.25927734
11962,6770.79443359
11963,5882.32470703
11964,10692.7763672
11965,8582.11621094
11966,11653.7724609
11967,4943.41455078
11968,6978.88134766
11969,9725.34375
11970,8527.9765625
11971,5591.09570312
11972,10638.3134766
11973,7095.77246094
11974,6353.90869141
11975,5992.92431641
11976,5417.87158203
11977,5245.65869141
11978,6076.17089844
11979,4931.46142578
11980,4870.04638672
11981,8516.58105469
11982,6299.375
11983,21310.2929688
11984,7698.41210938
11985,4655.42333984
11986,7816.42382812
11987,10407.4462891
11988,7932.61962891
11989,7942.17382812
11990,6107.84521484
11991,8052.90771484
11992,7914.73095703
11993,5383.18798828
11994,6083.85498047
11995,7043.55419922
11996,7891.00976562
11997,7912.38378906
11998,9046.52636719
11999,5580.38671875
12000,4924.59863281
12001,5747.69287109
12002,10244.7099609
12003,11850.2421875
12004,10029.6035156
12005,8156.33544922
12006,4868.63916016
12007,6484.97314453
12008,4620.87060547
12009,8651.79394531
12010,12256.9609375
12011,9558.40136719
12012,6362.71435547
12013,5716.37548828
12014,4601.60498047
12015,5919.44970703
12016,10767.0732422
12017,7066.59521484
12018,5772.39990234
12019,5371.03759766
12020,8064.90625
12021,3799.09985352
12022,8287.26855469
12023,4555.03369141
12024,7592.67529297
12025,7359.07763672
12026,6077.24316406
12027,8348.69042969
12028,6386.89013672
12029,5123.16210938
12030,7320.52490234
12031,8137.84130859
12032,12280.9257812
12033,6236.88037109
12034,8146.27490234
12035,8042.91357422
12036,9483.7734375
12037,6807.11474609
12038,10235.734375
12039,4801.74560547
12040,5138.33837891
12041,6863.77734375
12042,6057.2890625
12043,9569.484375
12044,8218.88769531
12045,5717.01904297
12046,7938.30371094
12047,7012.27685547
12048,10833.1113281
12049,4356.359375
12050,14318.3964844
12051,5267.08251953
12052,6151.17382812
12053,9348.38085938
12054,5170.73925781
12055,7109.30126953
12056,6550.11621094
12057,7758.140625
12058,6073.87060547
12059,5903.14355469
12060,7655.80322266
12061,7784.21679688
12062,8174.66894531
12063,4710.47851562
12064,7830.84863281
12065,11689.7841797
12066,7182.25585938
12067,5013.51025391
12068,7072.53564453
12069,6343.32373047
12070,6053.67919922
12071,7723.26318359
12072,4364.59521484
12073,8736.76660156
12074,6521.48974609
12075,7292.47460938
12076,7897.921875
12077,4819.70166016
12078,6587.87255859
12079,5277.06494141
12080,8507.87792969
12081,8310.01660156
12082,5116.63769531
12083,5600.47363281
12084,7014.31005859
12085,5950.69873047
12086,6229.09179688
12087,8333.51074219
12088,6663.04833984
12089,8324.80371094
12090,5707.04833984
12091,4947.28759766
12092,6915.50732422
12093,8460.74902344
12094,8359.63867188
12095,8799.39550781
12096,8373.11621094
12097,5548.19140625
12098,9452.0234375
12099,6637.18798828
12100,7958.5078125
12101,9593.53710938
12102,6541.79345703
12103,10646.3212891
12104,8270.74902344
12105,7877.92480469
12106,6667.95654297
12107,7654.89794922
12108,8213.91113281
12109,6456.10205078
12110,3857.80151367
12111,5793.85791016
12112,8053.23828125
12113,5820.3125
12114,4631.64697266
12115,9371.15429688
12116,6861.74169922
12117,5722.82958984
12118,6927.78027344
12119,5991.34667969
12120,8131.56445312
12121,7851.69238281
12122,6812.46679688
12123,6198.24902344
12124,6999.29980469
12125,6896.12255859
12126,4014.87231445
12127,6744.58642578
12128,5762.00878906
12129,9317.82226562
12130,7786.49658203
12131,6718.58935547
12132,11889.1289062
12133,5495.07617188
12134,5768.81152344
12135,11726.109375
12136,7199.42285156
12137,9546.89355469
12138,8407.33496094
12139,6594.69384766
12140,6721.46728516
12141,5540.5390625
12142,8468.73339844
12143,12580.4355469
12144,6909.6328125
12145,3669.3215332
12146,5051.45166016
12147,8673.91308594
12148,9243.72363281
12149,6454.81494141
12150,7601.20410156
12151,5603.25195312
12152,5406.34423828
12153,3461.02392578
12154,5514.93505859
12155,6733.50488281
12156,7572.82958984
12157,6893.62353516
12158,8836.67089844
12159,8201.82421875
12160,10229.9179688
12161,8578.0
12162,5069.06005859
12163,9762.46191406
12164,11535.6679688
12165,6385.47705078
12166,7930.74365234
12167,6087.7734375
12168,6997.76464844
12169,4501.92431641
12170,7296.52392578
12171,5333.54931641
12172,9437.1875
12173,7871.89355469
12174,9415.13378906
12175,8292.55859375
12176,5996.70361328
12177,8836.66210938
12178,19329.5683594
12179,10958.1650391
12180,6023.97509766
12181,3162.58642578
12182,6716.71191406
12183,8810.66601562
12184,6198.88769531
12185,12366.6347656
12186,20318.9453125
12187,4126.31054688
12188,5621.28173828
12189,9873.20800781
12190,5380.58544922
12191,8537.97949219
12192,7188.54052734
12193,8305.54785156
12194,4808.48779297
12195,6388.61474609
12196,6517.73388672
12197,8168.03613281
12198,8453.61816406
12199,6891.17773438
12200,6235.98779297
12201,7375.91455078
12202,5186.86328125
12203,5245.12841797
12204,7834.74804688
12205,6304.20166016
12206,5828.86279297
12207,8035.37646484
12208,6265.77539062
12209,6035.63867188
12210,7813.26367188
12211,7342.44726562
12212,8666.75976562
12213,8227.51464844
12214,7170.0859375
12215,6137.69970703
12216,3856.25634766
12217,6395.7421875
12218,7890.65625
12219,6464.04443359
12220,4851.33837891
12221,8820.015625
12222,7922.66894531
12223,9855.84960938
12224,7193.54736328
12225,6016.0625
12226,5665.48046875
12227,5004.45166016
12228,10785.8720703
12229,5277.27636719
12230,7806.30615234
12231,16587.390625
12232,8109.21191406
12233,8524.13867188
12234,5577.56054688
12235,4859.54980469
12236,7537.46191406
12237,4142.65820312
12238,5685.45654297
12239,11638.0888672
12240,5499.54394531
12241,16270.5908203
12242,14234.3310547
12243,5500.50927734
12244,7119.69042969
12245,6425.79589844
12246,7515.71728516
12247,6364.38964844
12248,10987.8876953
12249,8549.41210938
12250,10002.5683594
12251,4792.68066406
12252,7810.95361328
12253,5255.10888672
12254,8387.17578125
12255,7225.74365234
12256,6900.08984375
12257,6987.43994141
12258,6327.08105469
12259,8989.72363281
12260,10760.6054688
12261,6277.41650391
12262,11470.28125
12263,7116.20751953
12264,10228.8544922
12265,5943.171875
12266,5821.81152344
12267,5925.10986328
12268,10365.0087891
12269,6880.82666016
12270,8774.83105469
12271,7097.69482422
12272,9490.1171875
12273,4566.85400391
12274,9265.88867188
12275,7551.71728516
12276,4392.17236328
12277,14595.3632812
12278,18107.1640625
12279,7203.92919922
12280,7090.38037109
12281,10446.2509766
12282,11787.4335938
12283,11959.5498047
12284,6281.66894531
12285,8319.14453125
12286,6375.79443359
12287,8982.13867188
12288,4372.42919922
12289,6289.59472656
12290,5635.63769531
12291,6110.58398438
12292,8132.97607422
12293,5466.74609375
12294,5116.90087891
12295,7370.94970703
12296,4201.20507812
12297,5090.9765625
12298,6302.01953125
12299,7238.23583984
12300,10016.6982422
12301,8249.20996094
12302,7446.00634766
12303,6734.04443359
12304,5991.33496094
12305,12747.8037109
12306,7933.89111328
12307,6023.03857422
12308,4986.07861328
12309,8945.26464844
12310,4902.18652344
12311,7272.26855469
12312,3682.54125977
12313,5874.86132812
12314,7636.95068359
12315,6750.14697266
12316,5756.87207031
12317,9432.96679688
12318,10396.1962891
12319,12603.2060547
12320,6819.078125
12321,10196.515625
12322,3475.29638672
12323,5389.17871094
12324,7223.08398438
12325,4657.55566406
12326,8645.90429688
12327,5877.92724609
12328,5524.60693359
12329,9493.41210938
12330,11126.703125
12331,10141.8515625
12332,5621.86621094
12333,5649.47509766
12334,10000.6318359
12335,8152.33007812
12336,6747.05712891
12337,5278.51464844
12338,7176.81152344
12339,10942.9794922
12340,4704.1875
12341,6874.16210938
12342,8581.34667969
12343,8740.14160156
12344,14450.1513672
12345,5386.25976562
12346,14616.0634766
12347,7364.18945312
12348,5647.08837891
12349,4432.81054688
12350,6326.36865234
12351,6794.69238281
12352,6020.75244141
12353,8074.38867188
12354,4995.67089844
12355,5270.29394531
12356,7479.48925781
12357,3766.88867188
12358,8064.23730469
12359,7172.41845703
12360,8542.01953125
12361,8849.87890625
12362,5856.37060547
12363,9230.61425781
12364,6325.34912109
12365,5872.93945312
12366,5648.30029297
12367,5447.05029297
12368,10180.1035156
12369,7186.09326172
12370,5203.19580078
12371,7797.02734375
12372,9066.26367188
12373,7787.55126953
12374,6100.13671875
12375,8868.47753906
12376,5882.24609375
12377,6200.63232422
12378,6287.84326172
12379,9315.52929688
12380,7037.97363281
12381,6402.07128906
12382,5588.15234375
12383,5058.38525391
12384,4050.32373047
12385,5646.23730469
12386,8576.03710938
12387,9556.03125
12388,11066.7998047
12389,11762.7373047
12390,8947.06542969
12391,6619.57421875
12392,5361.52197266
12393,11505.2871094
12394,10778.1796875
12395,6104.19384766
12396,9432.19335938
12397,9209.68457031
12398,6011.03173828
12399,4334.54785156
12400,11144.5986328
12401,6554.92236328
12402,7164.06347656
12403,6033.06005859
12404,3398.73095703
12405,13186.8847656
12406,6038.765625
12407,5583.50097656
12408,5200.80419922
12409,6036.38134766
12410,7454.46240234
12411,7870.13671875
12412,6878.98925781
12413,5472.51123047
12414,5233.48388672
12415,4706.18017578
12416,3459.14892578
12417,7595.01464844
12418,18233.3046875
12419,4967.39355469
12420,6160.08056641
12421,7430.12207031
12422,6055.90869141
12423,5729.70605469
12424,5273.32128906
12425,4358.81591797
12426,7334.41162109
12427,7156.03222656
12428,4298.24121094
12429,9204.63574219
12430,5217.20068359
12431,5264.56103516
12432,10156.3916016
12433,8468.68457031
12434,10082.0087891
12435,5683.95458984
12436,7332.27832031
12437,5443.22216797
12438,5724.23242188
12439,15921.5
12440,10490.7617188
12441,7140.9296875
12442,6389.12060547
12443,4849.95947266
12444,5963.81347656
12445,5871.72412109
12446,12591.0224609
12447,5098.00341797
12448,5779.62304688
12449,7865.32666016
12450,4919.27441406
12451,6910.25244141
12452,7111.21386719
12453,8081.98583984
12454,7043.23193359
12455,4473.78564453
12456,5249.36767578
12457,6137.77587891
12458,9409.12792969
12459,9220.36328125
12460,7265.68896484
12461,4734.02294922
12462,7930.83447266
12463,6998.23828125
12464,5903.75732422
12465,7254.04931641
12466,7660.20019531
12467,7168.37646484
12468,6750.15966797
12469,7204.38964844
12470,6194.42529297
12471,6116.37451172
12472,7925.23876953
12473,6957.83154297
12474,5882.36376953
12475,9252.73828125
12476,6484.72558594
12477,4973.29638672
12478,12538.4384766
12479,6406.23730469
12480,3673.23681641
12481,8611.1171875
12482,10988.0966797
12483,10803.1992188
12484,5203.38427734
12485,6787.20458984
12486,6265.97851562
12487,8461.56347656
12488,6472.66357422
12489,9732.02441406
12490,3480.94360352
12491,6584.36083984
12492,6307.78076172
12493,5785.98828125
12494,5561.04492188
12495,7404.33496094
12496,9048.11425781
12497,5737.03955078
12498,8446.21972656
12499,7716.62158203
12500,9079.31347656
12501,5242.23730469
12502,6626.44091797
12503,6958.88037109
12504,8286.73144531
12505,9649.57910156
12506,5122.34130859
12507,8866.07519531
12508,8015.06933594
12509,7829.31005859
12510,4934.72705078
12511,4256.52539062
12512,8195.16113281
12513,6451.96484375
12514,9217.79589844
12515,6777.28759766
12516,6635.30175781
12517,7811.80322266
12518,7540.91357422
12519,6657.31835938
12520,8415.89550781
12521,6117.26123047
12522,9419.22070312
12523,11265.3271484
12524,8431.35351562
12525,4929.97998047
12526,5592.31152344
12527,4401.73095703
12528,3556.28881836
12529,9261.07324219
12530,6333.24560547
12531,9336.22753906
12532,4435.63574219
12533,6570.14550781
12534,6119.16943359
12535,9855.58691406
12536,5411.74072266
12537,5204.90332031
12538,6056.76953125
12539,8197.19433594
12540,5419.47412109
12541,7941.81787109
12542,7846.50439453
12543,9071.34960938
12544,8645.11328125
12545,7398.51123047
12546,6406.38378906
12547,5057.43994141
12548,5219.02246094
12549,11183.921875
12550,9454.36816406
12551,7910.21777344
12552,16710.1132812
12553,7393.07910156
12554,5558.98193359
12555,6807.06933594
12556,9260.86132812
12557,10442.3955078
12558,7601.3125
12559,8170.25683594
12560,8472.5546875
12561,8317.63671875
12562,7682.50244141
12563,5879.58154297
12564,5061.35839844
12565,5070.06103516
12566,4441.01269531
12567,5880.08642578
12568,9783.453125
12569,15752.2441406
12570,6727.44482422
12571,4993.33642578
12572,7999.63427734
12573,4322.69775391
12574,6722.35205078
12575,4471.37109375
12576,9627.39648438
12577,6441.59765625
12578,6262.34570312
12579,14641.4697266
12580,12065.2392578
12581,5995.09667969
12582,7201.14697266
12583,4294.765625
12584,5812.6171875
12585,5988.15283203
12586,9008.33984375
12587,4792.53417969
12588,4640.23876953
12589,5942.70117188
12590,6234.19775391
12591,7719.16845703
12592,7918.88427734
12593,3526.12939453
12594,7925.45019531
12595,9217.12792969
12596,8255.37304688
12597,5536.48681641
12598,4961.15722656
12599,9224.87597656
12600,5057.75341797
12601,9695.81738281
12602,4861.88671875
12603,5905.61035156
12604,6996.64990234
12605,7129.35351562
12606,4539.04589844
12607,6659.22998047
12608,6877.81494141
12609,9467.42480469
12610,10895.0322266
12611,6462.89160156
12612,4419.02587891
12613,5721.63964844
12614,6871.87402344
12615,5291.32910156
12616,6825.60498047
12617,6701.94189453
12618,10905.5742188
12619,7737.09521484
12620,6885.95410156
12621,8305.30957031
12622,5046.90527344
12623,9645.87109375
12624,6562.00976562
12625,14204.9160156
12626,6403.69580078
12627,6054.38964844
12628,5982.56933594
12629,4449.62890625
12630,7271.06884766
12631,17950.8984375
12632,4601.48193359
12633,4690.40478516
12634,9880.16992188
12635,6691.97070312
12636,5440.70458984
12637,8293.90332031
12638,6803.97314453
12639,5357.22265625
12640,4790.59179688
12641,9548.91503906
12642,6011.5078125
12643,7935.07910156
12644,8456.23046875
12645,4927.45556641
12646,7593.40673828
12647,6616.58203125
12648,4271.52636719
12649,9007.53222656
12650,9371.6640625
12651,4566.08300781
12652,8237.63671875
12653,7283.58398438
12654,4903.95898438
12655,9618.640625
12656,6961.76171875
12657,9309.93359375
12658,5291.13720703
12659,5337.91113281
12660,6713.98291016
12661,4587.98730469
12662,7612.59472656
12663,4814.01318359
12664,6623.98925781
12665,5233.76855469
12666,6143.37548828
12667,6843.44726562
12668,7347.140625
12669,6830.28125
12670,9276.98632812
12671,6236.99902344
12672,7704.03125
12673,6630.22802734
12674,8863.35253906
12675,8950.03515625
12676,7385.93261719
12677,2930.14697266
12678,6080.29882812
12679,7706.82421875
12680,4147.0625
12681,11040.1796875
12682,5473.81591797
12683,6811.27148438
12684,11112.6396484
12685,7028.44091797
12686,4339.13574219
12687,10015.0644531
12688,10041.2421875
12689,5540.375
12690,9129.81738281
12691,10674.2617188
12692,6410.54638672
12693,5299.82519531
12694,7540.94238281
12695,5723.06396484
12696,6344.93310547
12697,7707.62548828
12698,5230.82910156
12699,6477.74658203
12700,7285.20947266
12701,7113.56787109
12702,8234.69824219
12703,6554.078125
12704,7220.58349609
12705,5104.15869141
12706,7323.64648438
12707,6968.25195312
12708,6811.92089844
12709,6790.98632812
12710,7419.25878906
12711,10083.1435547
12712,6104.37402344
12713,5313.10693359
12714,6333.64453125
12715,7280.52099609
12716,7238.3671875
